taxon_name,growth_habit
Typha domingensis,herb
Typha domingensis,herb
Typha domingensis,herb
Typha domingensis,herb
Typha domingensis,herb
Typha domingensis,herb
Typha domingensis,herb
Typha domingensis,herb
Typha domingensis,tussock
Typha domingensis,herb
Typha domingensis,tussock
Typha domingensis,herb
Urochloa foliosa,tussock
Urochloa foliosa,graminoid herb
Urochloa foliosa,herb
Urochloa foliosa,tussock
Urochloa foliosa,tussock
Urochloa foliosa,tussock
Veronica calycina,herb
Veronica calycina,herb
Veronica calycina,herb
Veronica calycina,herb
Veronica calycina,shrub
Veronica calycina,herb
Veronica calycina,herb
Veronica calycina,herb
Veronica calycina,herb
Veronica calycina,herb
Veronica calycina,herb
Viola betonicifolia,herb
Viola betonicifolia,herb
Viola betonicifolia,herb
Viola betonicifolia,herb
Viola betonicifolia,herb
Viola betonicifolia,herb
Viola betonicifolia,herb
Viola betonicifolia,herb
Viola betonicifolia,herb
Vittadinia muelleri,herb
Vittadinia muelleri,herb
Vittadinia muelleri,herb
Vittadinia muelleri,herb
Vittadinia muelleri,herb
Wahlenbergia capillaris,herb
Wahlenbergia capillaris,herb
Wahlenbergia capillaris,herb
Wahlenbergia capillaris,herb
Wahlenbergia capillaris,herb
Wahlenbergia capillaris,herb
Wahlenbergia capillaris,herb
Wahlenbergia capillaris,herb
Wahlenbergia capillaris,herb
Wahlenbergia capillaris,herb
Wahlenbergia capillaris,herb
Wahlenbergia capillaris,herb
Wahlenbergia capillaris,herb
Wahlenbergia stricta,herb
Wahlenbergia stricta,herb
Wahlenbergia stricta,herb
Wahlenbergia stricta,herb
Wahlenbergia stricta,herb
Wahlenbergia stricta,herb
Wahlenbergia stricta,herb
